run_id,dag_id,dag_name,task_id,state,duration_seconds,owner,schedule,execution_date,try_number,queue,executor,priority_weight
RUN000530,DAG0057,returns_processing_etl,TASK0244,SUCCESS,666,Julia Ferreira,Daily,2026-06-02T17:00:00,0,analytics,KubernetesExecutor,35
RUN000531,DAG0138,fraud_detection_pipeline,TASK0614,CANCELLED,330,Ahmed Hassan,Daily,2026-06-30T07:51:00,2,default,CeleryExecutor,13
RUN000532,DAG0097,tax_reporting_sync,TASK0424,RUNNING,138,Grace Park,Weekly,2026-06-27T18:34:00,0,default,KubernetesExecutor,50
RUN000533,DAG0076,procurement_sync,TASK0331,FAILED,1231,Thomas Baptiste,Weekly,2026-06-03T02:21:00,0,etl,CeleryExecutor,42
RUN000534,DAG0059,dispute_resolution_etl,TASK0254,SUCCESS,308,Maria Gonzalez,Daily,2026-07-27T20:40:00,1,etl,LocalExecutor,64
RUN000535,DAG0075,marketing_campaign_sync,TASK0323,SUCCESS,246,Priya Sharma,On Demand,2026-07-24T10:39:00,2,default,KubernetesExecutor,84
RUN000536,DAG0096,budgeting_sync,TASK0422,SUCCESS,329,Olivia Martin,On Demand,2026-06-20T15:04:00,0,etl,CeleryExecutor,97
RUN000537,DAG0138,fraud_detection_pipeline,TASK0614,SUCCESS,2992,Ahmed Hassan,Daily,2026-07-18T22:29:00,2,analytics,CeleryExecutor,66
RUN000538,DAG0133,travel_booking_sync,TASK0586,QUEUED,435,Daniel Osei,On Demand,2026-07-01T11:17:00,2,default,CeleryExecutor,12
RUN000539,DAG0023,erp_integration_etl,TASK0104,SUCCESS,468,Zainab Ibrahim,Monthly,2026-07-13T05:18:00,5,analytics,CeleryExecutor,60
RUN000540,DAG0082,payroll_sync,TASK0355,SUCCESS,1167,Wei Zhang,Daily,2026-06-09T07:14:00,1,default,CeleryExecutor,31
RUN000541,DAG0089,crm_sync_sync,TASK0391,FAILED,234,Kenji Watanabe,Daily,2026-06-06T15:27:00,0,default,CeleryExecutor,61
RUN000542,DAG0030,tax_reporting_etl,TASK0134,SUCCESS,142,Sofia Rossi,Daily,2026-07-10T04:13:00,2,analytics,CeleryExecutor,92
RUN000543,DAG0050,aml_screening_etl,TASK0216,SUCCESS,708,Benjamin Wright,Hourly,2026-06-10T03:15:00,0,high_priority,CeleryExecutor,76
RUN000544,DAG0042,asset_management_etl,TASK0187,SUCCESS,170,Nina Petrova,Weekly,2026-07-18T16:28:00,0,etl,CeleryExecutor,42
RUN000545,DAG0077,supply_chain_sync,TASK0334,SUCCESS,81,Kenji Watanabe,Daily,2026-07-23T11:27:00,1,high_priority,KubernetesExecutor,43
RUN000546,DAG0088,backup_sync,TASK0384,SUCCESS,325,Hannah Schmidt,Daily,2026-06-18T11:18:00,2,etl,CeleryExecutor,3
RUN000547,DAG0045,quality_control_etl,TASK0195,SUCCESS,89,Benjamin Wright,Weekly,2026-06-01T17:55:00,1,etl,LocalExecutor,93
RUN000548,DAG0041,revenue_recognition_etl,TASK0182,SUCCESS,454,Julia Ferreira,Weekly,2026-07-01T11:31:00,0,default,CeleryExecutor,85
RUN000549,DAG0135,customer_pipeline,TASK0599,RUNNING,149,Andrew Campbell,Daily,2026-06-16T07:10:00,3,default,CeleryExecutor,14
RUN000550,DAG0150,vendor_management_pipeline,TASK0671,FAILED,192,Olivia Martin,Weekly,2026-06-16T14:58:00,0,default,KubernetesExecutor,76
RUN000551,DAG0122,order_processing_sync,TASK0543,SUCCESS,269,Zainab Ibrahim,Monthly,2026-06-15T21:22:00,0,high_priority,CeleryExecutor,65
RUN000552,DAG0131,benefits_enrollment_sync,TASK0579,SUCCESS,762,Priya Sharma,Weekly,2026-06-17T11:59:00,0,default,CeleryExecutor,95
RUN000553,DAG0133,travel_booking_sync,TASK0588,SUCCESS,1192,Daniel Osei,On Demand,2026-06-16T04:59:00,1,analytics,CeleryExecutor,91
RUN000554,DAG0024,data_quality_etl,TASK0110,SUCCESS,118,Priya Sharma,Daily,2026-06-03T21:11:00,0,default,CeleryExecutor,76
RUN000555,DAG0009,procurement_etl,TASK0042,SUCCESS,156,Aisha Khan,Hourly,2026-06-03T11:12:00,0,high_priority,CeleryExecutor,54
RUN000556,DAG0030,tax_reporting_etl,TASK0135,SUCCESS,438,Sofia Rossi,Daily,2026-06-24T10:18:00,1,etl,CeleryExecutor,41
RUN000557,DAG0079,compliance_sync,TASK0345,SUCCESS,126,Mark Thompson,Hourly,2026-06-28T12:49:00,0,default,KubernetesExecutor,82
RUN000558,DAG0045,quality_control_etl,TASK0198,CANCELLED,243,Benjamin Wright,Weekly,2026-07-18T22:54:00,1,default,CeleryExecutor,17
RUN000559,DAG0038,ap_processing_etl,TASK0169,RUNNING,731,Andrew Campbell,Daily,2026-07-08T13:06:00,0,high_priority,CeleryExecutor,21
RUN000560,DAG0103,subscription_billing_sync,TASK0457,SUCCESS,440,Wei Zhang,Monthly,2026-07-14T07:44:00,4,high_priority,KubernetesExecutor,77
RUN000561,DAG0046,capacity_planning_etl,TASK0200,SUCCESS,589,Sarah Mitchell,On Demand,2026-06-08T11:30:00,0,default,KubernetesExecutor,29
RUN000562,DAG0141,hr_workflow_pipeline,TASK0628,SUCCESS,309,Priya Sharma,Monthly,2026-07-10T23:42:00,0,etl,KubernetesExecutor,48
RUN000563,DAG0083,vendor_management_sync,TASK0364,SUCCESS,194,Robert Nakamura,Monthly,2026-07-07T00:59:00,2,default,CeleryExecutor,73
RUN000564,DAG0004,fraud_detection_etl,TASK0016,SUCCESS,372,Michael O'Brien,Daily,2026-06-23T04:00:00,1,etl,CeleryExecutor,26
RUN000565,DAG0080,risk_scoring_sync,TASK0350,SUCCESS,617,Grace Park,Hourly,2026-06-13T08:43:00,2,default,KubernetesExecutor,18
RUN000566,DAG0018,ecommerce_etl,TASK0079,SUCCESS,192,Priya Sharma,Daily,2026-06-30T13:10:00,0,default,CeleryExecutor,45
RUN000567,DAG0124,returns_processing_sync,TASK0550,SUCCESS,192,Jennifer Walsh,Weekly,2026-07-03T18:07:00,0,etl,KubernetesExecutor,94
RUN000568,DAG0065,expense_reporting_etl,TASK0282,QUEUED,285,Rachel Cohen,Daily,2026-07-05T20:37:00,0,etl,LocalExecutor,18
RUN000569,DAG0112,quality_control_sync,TASK0491,RUNNING,945,Zainab Ibrahim,Hourly,2026-06-18T22:04:00,0,default,CeleryExecutor,20
RUN000570,DAG0096,budgeting_sync,TASK0421,SUCCESS,1029,Olivia Martin,On Demand,2026-06-07T08:44:00,1,etl,CeleryExecutor,8
RUN000571,DAG0072,inventory_sync,TASK0311,SUCCESS,1828,Lucas Silva,Daily,2026-06-07T09:00:00,1,default,CeleryExecutor,60
RUN000572,DAG0088,backup_sync,TASK0384,SUCCESS,570,Hannah Schmidt,Daily,2026-07-17T16:27:00,0,default,CeleryExecutor,2
RUN000573,DAG0094,promotions_sync,TASK0415,SUCCESS,851,Nina Petrova,Daily,2026-06-15T21:45:00,0,default,CeleryExecutor,71
RUN000574,DAG0103,subscription_billing_sync,TASK0456,QUEUED,222,Wei Zhang,Monthly,2026-06-16T18:27:00,1,default,LocalExecutor,84
RUN000575,DAG0100,claims_processing_sync,TASK0441,SUCCESS,195,Fatima Al-Sayed,Weekly,2026-06-20T18:26:00,0,default,KubernetesExecutor,28
RUN000576,DAG0137,billing_pipeline,TASK0610,FAILED,906,Fatima Al-Sayed,Weekly,2026-06-21T15:08:00,0,etl,CeleryExecutor,45
RUN000577,DAG0075,marketing_campaign_sync,TASK0325,SUCCESS,155,Priya Sharma,On Demand,2026-06-18T01:10:00,1,etl,KubernetesExecutor,87
RUN000578,DAG0148,audit_pipeline,TASK0663,SUCCESS,575,Fatima Al-Sayed,On Demand,2026-06-04T21:13:00,0,etl,CeleryExecutor,44
RUN000579,DAG0131,benefits_enrollment_sync,TASK0582,RUNNING,582,Priya Sharma,Weekly,2026-06-09T02:02:00,0,etl,KubernetesExecutor,56
RUN000580,DAG0063,employee_engagement_etl,TASK0275,SUCCESS,99,Rajesh Kumar,Daily,2026-06-26T22:19:00,0,default,LocalExecutor,45
RUN000581,DAG0115,customer_onboarding_sync,TASK0507,SUCCESS,430,Samuel Okafor,Daily,2026-06-22T01:50:00,1,etl,KubernetesExecutor,36
RUN000582,DAG0120,campaign_performance_sync,TASK0534,FAILED,336,Natalie Fournier,Daily,2026-07-13T12:25:00,0,etl,LocalExecutor,1
RUN000583,DAG0046,capacity_planning_etl,TASK0201,SUCCESS,349,Sarah Mitchell,On Demand,2026-06-26T22:31:00,2,etl,LocalExecutor,57
RUN000584,DAG0019,analytics_etl,TASK0090,SUCCESS,1258,Elena Popescu,Daily,2026-06-24T01:25:00,3,analytics,CeleryExecutor,79
RUN000585,DAG0087,security_monitoring_sync,TASK0382,SUCCESS,221,Zainab Ibrahim,Daily,2026-07-06T14:15:00,2,default,CeleryExecutor,39
RUN000586,DAG0053,campaign_performance_etl,TASK0228,SUCCESS,1441,Grace Park,Daily,2026-07-01T05:07:00,0,default,CeleryExecutor,9
RUN000587,DAG0097,tax_reporting_sync,TASK0425,SUCCESS,441,Grace Park,Weekly,2026-07-27T00:23:00,0,default,CeleryExecutor,64
RUN000588,DAG0024,data_quality_etl,TASK0110,SUCCESS,47,Priya Sharma,Daily,2026-07-05T22:26:00,0,etl,CeleryExecutor,88
RUN000589,DAG0021,backup_etl,TASK0100,RUNNING,286,Sofia Rossi,On Demand,2026-06-07T18:02:00,5,analytics,CeleryExecutor,95
RUN000590,DAG0026,pricing_etl,TASK0117,SUCCESS,353,Nina Petrova,Weekly,2026-07-23T19:57:00,2,analytics,LocalExecutor,75
RUN000591,DAG0132,expense_reporting_sync,TASK0583,SUCCESS,178,Michael O'Brien,Daily,2026-06-05T19:01:00,2,default,CeleryExecutor,57
RUN000592,DAG0072,inventory_sync,TASK0312,FAILED,367,Lucas Silva,Daily,2026-07-19T07:32:00,0,etl,CeleryExecutor,46
RUN000593,DAG0044,maintenance_scheduling_etl,TASK0192,RUNNING,850,Laura Kowalski,Daily,2026-07-25T06:53:00,1,high_priority,LocalExecutor,68
RUN000594,DAG0063,employee_engagement_etl,TASK0275,FAILED,500,Rajesh Kumar,Daily,2026-06-28T15:52:00,1,etl,LocalExecutor,28
RUN000595,DAG0081,audit_sync,TASK0354,CANCELLED,654,Elena Popescu,Hourly,2026-06-04T20:00:00,1,default,CeleryExecutor,32
RUN000596,DAG0032,contracts_etl,TASK0143,SUCCESS,1016,Kavya Reddy,Daily,2026-06-19T19:43:00,1,default,KubernetesExecutor,56
RUN000597,DAG0017,warehouse_etl,TASK0078,SUCCESS,118,Julia Ferreira,Hourly,2026-07-25T13:45:00,0,default,CeleryExecutor,83
RUN000598,DAG0039,gl_close_etl,TASK0170,RUNNING,852,Carlos Mendoza,Weekly,2026-07-18T05:52:00,0,etl,KubernetesExecutor,80
RUN000599,DAG0133,travel_booking_sync,TASK0588,CANCELLED,468,Daniel Osei,On Demand,2026-07-02T08:38:00,1,default,KubernetesExecutor,56
RUN000600,DAG0004,fraud_detection_etl,TASK0016,SUCCESS,173,Michael O'Brien,Daily,2026-07-01T07:44:00,0,analytics,KubernetesExecutor,87
RUN000601,DAG0079,compliance_sync,TASK0346,FAILED,543,Mark Thompson,Hourly,2026-06-20T00:11:00,1,analytics,KubernetesExecutor,79
RUN000602,DAG0053,campaign_performance_etl,TASK0230,SUCCESS,189,Grace Park,Daily,2026-07-17T22:30:00,3,default,LocalExecutor,82
RUN000603,DAG0124,returns_processing_sync,TASK0548,SUCCESS,284,Jennifer Walsh,Weekly,2026-07-22T01:28:00,0,default,KubernetesExecutor,43
RUN000604,DAG0148,audit_pipeline,TASK0664,FAILED,446,Fatima Al-Sayed,On Demand,2026-06-10T06:17:00,0,default,CeleryExecutor,87
RUN000605,DAG0025,master_data_etl,TASK0112,FAILED,286,Isaac Newton-Boyd,Daily,2026-07-22T16:53:00,0,default,KubernetesExecutor,80
RUN000606,DAG0004,fraud_detection_etl,TASK0019,SUCCESS,210,Michael O'Brien,Daily,2026-06-15T17:17:00,2,etl,LocalExecutor,92
RUN000607,DAG0077,supply_chain_sync,TASK0334,SUCCESS,630,Kenji Watanabe,Daily,2026-07-01T01:55:00,0,default,CeleryExecutor,19
RUN000608,DAG0146,compliance_pipeline,TASK0652,CANCELLED,1085,Jennifer Walsh,Daily,2026-07-09T15:17:00,0,default,CeleryExecutor,36
RUN000609,DAG0071,fraud_detection_sync,TASK0308,SUCCESS,683,Olivia Martin,Daily,2026-06-27T16:46:00,0,default,LocalExecutor,5
RUN000610,DAG0010,supply_chain_etl,TASK0045,SUCCESS,150,Michael O'Brien,Daily,2026-07-05T00:09:00,4,etl,CeleryExecutor,20
RUN000611,DAG0110,fleet_tracking_sync,TASK0484,SUCCESS,205,Laura Kowalski,Daily,2026-06-24T02:00:00,4,etl,CeleryExecutor,37
RUN000612,DAG0028,demand_forecasting_etl,TASK0126,SUCCESS,311,Wei Zhang,Daily,2026-06-19T21:07:00,0,etl,KubernetesExecutor,62
RUN000613,DAG0014,audit_etl,TASK0061,SUCCESS,339,Mark Thompson,Monthly,2026-06-07T04:24:00,1,high_priority,CeleryExecutor,3
RUN000614,DAG0120,campaign_performance_sync,TASK0533,SUCCESS,619,Natalie Fournier,Daily,2026-06-21T22:08:00,0,default,LocalExecutor,55
RUN000615,DAG0080,risk_scoring_sync,TASK0347,SUCCESS,278,Grace Park,Hourly,2026-06-18T17:26:00,0,default,KubernetesExecutor,84
RUN000616,DAG0142,marketing_campaign_pipeline,TASK0631,SUCCESS,685,Nina Petrova,Daily,2026-06-21T02:04:00,1,default,KubernetesExecutor,53
RUN000617,DAG0069,sales_sync,TASK0300,SUCCESS,478,Zainab Ibrahim,Daily,2026-07-03T06:40:00,5,default,KubernetesExecutor,26
RUN000618,DAG0044,maintenance_scheduling_etl,TASK0191,SUCCESS,745,Laura Kowalski,Daily,2026-07-15T13:45:00,0,default,CeleryExecutor,65
RUN000619,DAG0109,asset_management_sync,TASK0480,SUCCESS,461,Hannah Schmidt,Daily,2026-06-23T23:32:00,0,high_priority,LocalExecutor,83
RUN000620,DAG0134,vendor_scorecard_sync,TASK0592,SUCCESS,190,Nina Petrova,On Demand,2026-06-04T21:57:00,3,default,LocalExecutor,46
RUN000621,DAG0141,hr_workflow_pipeline,TASK0627,RUNNING,163,Priya Sharma,Monthly,2026-06-01T10:30:00,0,default,CeleryExecutor,23
RUN000622,DAG0128,energy_consumption_sync,TASK0570,QUEUED,1677,Ahmed Hassan,Daily,2026-06-12T20:25:00,0,default,LocalExecutor,1
RUN000623,DAG0074,hr_workflow_sync,TASK0318,RUNNING,1050,Laura Kowalski,Hourly,2026-06-25T05:15:00,2,analytics,CeleryExecutor,73
RUN000624,DAG0059,dispute_resolution_etl,TASK0255,SUCCESS,47,Maria Gonzalez,Daily,2026-07-08T23:44:00,1,high_priority,CeleryExecutor,73
RUN000625,DAG0115,customer_onboarding_sync,TASK0505,SUCCESS,1036,Samuel Okafor,Daily,2026-06-19T00:42:00,0,etl,CeleryExecutor,100
RUN000626,DAG0132,expense_reporting_sync,TASK0583,FAILED,2364,Michael O'Brien,Daily,2026-06-11T10:26:00,0,default,LocalExecutor,69
RUN000627,DAG0060,sla_monitoring_etl,TASK0259,SUCCESS,134,Sofia Rossi,Daily,2026-07-21T01:36:00,0,etl,KubernetesExecutor,8
RUN000628,DAG0037,ar_aging_etl,TASK0162,SUCCESS,426,Wei Zhang,Hourly,2026-07-05T07:12:00,0,high_priority,CeleryExecutor,94
RUN000629,DAG0149,payroll_pipeline,TASK0668,RUNNING,1154,Christopher Lee,Daily,2026-06-18T06:20:00,0,default,CeleryExecutor,40
RUN000630,DAG0103,subscription_billing_sync,TASK0458,FAILED,319,Wei Zhang,Monthly,2026-06-25T04:50:00,0,analytics,CeleryExecutor,12
RUN000631,DAG0032,contracts_etl,TASK0143,FAILED,413,Kavya Reddy,Daily,2026-06-05T23:53:00,1,default,KubernetesExecutor,52
RUN000632,DAG0095,demand_forecasting_sync,TASK0417,SUCCESS,642,Aisha Khan,On Demand,2026-07-17T04:26:00,3,default,CeleryExecutor,84
RUN000633,DAG0141,hr_workflow_pipeline,TASK0627,SUCCESS,463,Priya Sharma,Monthly,2026-07-07T01:48:00,2,default,CeleryExecutor,19
RUN000634,DAG0133,travel_booking_sync,TASK0589,SUCCESS,213,Daniel Osei,On Demand,2026-07-15T14:53:00,0,default,LocalExecutor,31
RUN000635,DAG0092,master_data_sync,TASK0409,SUCCESS,199,Rachel Cohen,Daily,2026-06-14T19:01:00,0,etl,CeleryExecutor,97
RUN000636,DAG0005,inventory_etl,TASK0020,SUCCESS,198,Kenji Watanabe,Daily,2026-06-17T13:54:00,2,default,CeleryExecutor,21
RUN000637,DAG0021,backup_etl,TASK0100,SUCCESS,151,Sofia Rossi,On Demand,2026-06-11T05:22:00,1,default,KubernetesExecutor,20
RUN000638,DAG0005,inventory_etl,TASK0024,SUCCESS,337,Kenji Watanabe,Daily,2026-06-12T11:47:00,2,etl,KubernetesExecutor,19
RUN000639,DAG0103,subscription_billing_sync,TASK0458,SUCCESS,209,Wei Zhang,Monthly,2026-07-11T20:50:00,0,high_priority,CeleryExecutor,93
RUN000640,DAG0119,recommendation_engine_sync,TASK0524,SUCCESS,82,Jennifer Walsh,Monthly,2026-06-04T11:36:00,0,default,CeleryExecutor,38
RUN000641,DAG0012,compliance_etl,TASK0054,SUCCESS,564,Julia Ferreira,Daily,2026-06-27T08:33:00,2,etl,KubernetesExecutor,93
RUN000642,DAG0044,maintenance_scheduling_etl,TASK0193,SUCCESS,434,Laura Kowalski,Daily,2026-06-25T21:15:00,0,high_priority,KubernetesExecutor,30
RUN000643,DAG0009,procurement_etl,TASK0039,SUCCESS,201,Aisha Khan,Hourly,2026-06-20T01:14:00,0,analytics,KubernetesExecutor,8
RUN000644,DAG0123,shipment_tracking_sync,TASK0544,SUCCESS,363,Carlos Mendoza,Hourly,2026-06-26T01:34:00,3,default,CeleryExecutor,47
RUN000645,DAG0004,fraud_detection_etl,TASK0016,RUNNING,621,Michael O'Brien,Daily,2026-06-17T03:11:00,0,default,CeleryExecutor,54
RUN000646,DAG0031,treasury_etl,TASK0138,SUCCESS,526,Isaac Newton-Boyd,Weekly,2026-07-12T17:22:00,0,high_priority,KubernetesExecutor,14
RUN000647,DAG0039,gl_close_etl,TASK0172,SUCCESS,614,Carlos Mendoza,Weekly,2026-07-17T04:09:00,1,default,KubernetesExecutor,66
RUN000648,DAG0037,ar_aging_etl,TASK0163,RUNNING,74,Wei Zhang,Hourly,2026-07-13T03:23:00,0,etl,KubernetesExecutor,83
RUN000649,DAG0083,vendor_management_sync,TASK0361,SUCCESS,1764,Robert Nakamura,Monthly,2026-07-26T12:09:00,0,default,LocalExecutor,52
RUN000650,DAG0010,supply_chain_etl,TASK0044,SUCCESS,352,Michael O'Brien,Daily,2026-07-14T05:25:00,0,high_priority,KubernetesExecutor,10
RUN000651,DAG0129,sustainability_reporting_sync,TASK0571,SUCCESS,1195,Yuki Tanaka,Daily,2026-06-01T15:38:00,1,default,CeleryExecutor,92
RUN000652,DAG0032,contracts_etl,TASK0141,SUCCESS,648,Kavya Reddy,Daily,2026-07-10T19:16:00,2,default,LocalExecutor,99
RUN000653,DAG0098,treasury_sync,TASK0428,SUCCESS,236,Natalie Fournier,Daily,2026-06-25T14:07:00,0,high_priority,CeleryExecutor,33
RUN000654,DAG0042,asset_management_etl,TASK0186,SUCCESS,261,Nina Petrova,Weekly,2026-07-06T04:18:00,0,default,CeleryExecutor,26
RUN000655,DAG0015,payroll_etl,TASK0065,SUCCESS,706,Aisha Khan,Weekly,2026-06-23T01:18:00,0,default,CeleryExecutor,73
RUN000656,DAG0053,campaign_performance_etl,TASK0231,SUCCESS,161,Grace Park,Daily,2026-06-25T06:34:00,0,etl,CeleryExecutor,54
RUN000657,DAG0106,gl_close_sync,TASK0469,SUCCESS,391,Carlos Mendoza,Weekly,2026-07-23T02:58:00,1,default,CeleryExecutor,24
RUN000658,DAG0141,hr_workflow_pipeline,TASK0629,SUCCESS,278,Priya Sharma,Monthly,2026-06-13T08:23:00,2,high_priority,CeleryExecutor,7
RUN000659,DAG0075,marketing_campaign_sync,TASK0327,SUCCESS,34,Priya Sharma,On Demand,2026-07-22T06:43:00,0,default,CeleryExecutor,71
RUN000660,DAG0029,budgeting_etl,TASK0129,SUCCESS,241,Samuel Okafor,On Demand,2026-07-13T06:13:00,0,high_priority,KubernetesExecutor,53
RUN000661,DAG0126,dispute_resolution_sync,TASK0557,RUNNING,468,Isaac Newton-Boyd,Hourly,2026-06-26T09:50:00,0,etl,LocalExecutor,52
RUN000662,DAG0109,asset_management_sync,TASK0483,FAILED,495,Hannah Schmidt,Daily,2026-07-15T22:01:00,0,etl,CeleryExecutor,39
RUN000663,DAG0093,pricing_sync,TASK0412,SUCCESS,566,Hannah Schmidt,Hourly,2026-07-26T13:01:00,4,default,LocalExecutor,74
RUN000664,DAG0098,treasury_sync,TASK0429,SUCCESS,476,Natalie Fournier,Daily,2026-06-10T07:12:00,0,default,LocalExecutor,97
RUN000665,DAG0096,budgeting_sync,TASK0421,FAILED,218,Olivia Martin,On Demand,2026-07-10T07:40:00,0,default,KubernetesExecutor,85
RUN000666,DAG0114,supplier_onboarding_sync,TASK0499,FAILED,420,Zainab Ibrahim,Daily,2026-06-15T15:32:00,1,default,KubernetesExecutor,52
RUN000667,DAG0019,analytics_etl,TASK0088,SUCCESS,402,Elena Popescu,Daily,2026-07-14T09:46:00,0,default,CeleryExecutor,73
RUN000668,DAG0132,expense_reporting_sync,TASK0583,SUCCESS,283,Michael O'Brien,Daily,2026-07-02T00:34:00,0,default,CeleryExecutor,5
RUN000669,DAG0112,quality_control_sync,TASK0494,SUCCESS,423,Zainab Ibrahim,Hourly,2026-06-11T16:01:00,0,etl,CeleryExecutor,18
RUN000670,DAG0022,crm_sync_etl,TASK0103,SUCCESS,937,Julia Ferreira,Daily,2026-06-16T02:28:00,0,default,CeleryExecutor,7
RUN000671,DAG0093,pricing_sync,TASK0411,SUCCESS,118,Hannah Schmidt,Hourly,2026-07-23T15:57:00,0,default,KubernetesExecutor,22
RUN000672,DAG0068,customer_sync,TASK0296,SUCCESS,569,Lucas Silva,Monthly,2026-06-28T21:18:00,0,etl,CeleryExecutor,97
RUN000673,DAG0105,ap_processing_sync,TASK0465,SUCCESS,689,Laura Kowalski,Daily,2026-07-19T02:38:00,1,etl,LocalExecutor,14
RUN000674,DAG0135,customer_pipeline,TASK0596,FAILED,344,Andrew Campbell,Daily,2026-07-22T11:02:00,0,default,CeleryExecutor,45
RUN000675,DAG0062,sustainability_reporting_etl,TASK0271,SUCCESS,275,Daniel Osei,Hourly,2026-06-14T20:27:00,2,analytics,LocalExecutor,39
RUN000676,DAG0084,warehouse_sync,TASK0370,RUNNING,276,Nina Petrova,Weekly,2026-06-19T09:57:00,0,analytics,KubernetesExecutor,69
RUN000677,DAG0058,chargeback_handling_etl,TASK0247,RUNNING,114,Vikram Patel,Daily,2026-07-03T01:31:00,0,default,LocalExecutor,23
RUN000678,DAG0131,benefits_enrollment_sync,TASK0580,SUCCESS,278,Priya Sharma,Weekly,2026-07-07T01:19:00,0,default,LocalExecutor,8
RUN000679,DAG0129,sustainability_reporting_sync,TASK0571,RUNNING,947,Yuki Tanaka,Daily,2026-06-27T20:36:00,2,default,CeleryExecutor,87
RUN000680,DAG0081,audit_sync,TASK0353,SUCCESS,241,Elena Popescu,Hourly,2026-07-04T04:16:00,3,default,KubernetesExecutor,91
RUN000681,DAG0092,master_data_sync,TASK0409,SUCCESS,1451,Rachel Cohen,Daily,2026-07-18T01:20:00,0,etl,CeleryExecutor,27
RUN000682,DAG0017,warehouse_etl,TASK0077,SUCCESS,175,Julia Ferreira,Hourly,2026-06-21T14:32:00,0,default,CeleryExecutor,22
RUN000683,DAG0101,underwriting_sync,TASK0446,SUCCESS,470,Isaac Newton-Boyd,Weekly,2026-07-14T15:20:00,0,etl,KubernetesExecutor,1
RUN000684,DAG0007,hr_workflow_etl,TASK0029,SUCCESS,200,Ahmed Hassan,On Demand,2026-06-19T18:05:00,1,default,KubernetesExecutor,85
RUN000685,DAG0114,supplier_onboarding_sync,TASK0498,FAILED,2219,Zainab Ibrahim,Daily,2026-07-16T12:23:00,0,default,CeleryExecutor,49
RUN000686,DAG0009,procurement_etl,TASK0043,RUNNING,240,Aisha Khan,Hourly,2026-06-25T05:32:00,0,analytics,LocalExecutor,47
RUN000687,DAG0032,contracts_etl,TASK0142,SUCCESS,523,Kavya Reddy,Daily,2026-06-13T19:30:00,2,analytics,KubernetesExecutor,22
RUN000688,DAG0066,travel_booking_etl,TASK0288,SUCCESS,1107,Mark Thompson,Hourly,2026-06-01T05:04:00,0,high_priority,CeleryExecutor,3
RUN000689,DAG0076,procurement_sync,TASK0328,CANCELLED,202,Thomas Baptiste,Weekly,2026-06-29T04:27:00,0,default,KubernetesExecutor,20
RUN000690,DAG0020,security_monitoring_etl,TASK0094,SUCCESS,717,Kenji Watanabe,Daily,2026-06-07T09:49:00,1,default,LocalExecutor,52
RUN000691,DAG0034,underwriting_etl,TASK0151,SUCCESS,516,James Anderson,Daily,2026-07-25T09:12:00,1,etl,LocalExecutor,20
RUN000692,DAG0149,payroll_pipeline,TASK0668,SUCCESS,3927,Christopher Lee,Daily,2026-07-16T02:42:00,0,etl,CeleryExecutor,85
RUN000693,DAG0030,tax_reporting_etl,TASK0136,SUCCESS,277,Sofia Rossi,Daily,2026-06-06T09:22:00,0,etl,CeleryExecutor,86
RUN000694,DAG0068,customer_sync,TASK0296,SUCCESS,592,Lucas Silva,Monthly,2026-06-10T02:44:00,0,etl,CeleryExecutor,56
RUN000695,DAG0047,supplier_onboarding_etl,TASK0205,SUCCESS,656,Hannah Schmidt,Daily,2026-07-21T21:17:00,1,default,CeleryExecutor,18
RUN000696,DAG0057,returns_processing_etl,TASK0245,SUCCESS,908,Julia Ferreira,Daily,2026-06-17T05:38:00,0,high_priority,CeleryExecutor,2
RUN000697,DAG0127,sla_monitoring_sync,TASK0561,FAILED,648,Maria Gonzalez,Daily,2026-07-16T03:38:00,3,etl,LocalExecutor,16
RUN000698,DAG0086,analytics_sync,TASK0375,FAILED,366,Kavya Reddy,Daily,2026-06-27T17:45:00,0,default,KubernetesExecutor,7
RUN000699,DAG0060,sla_monitoring_etl,TASK0262,RUNNING,767,Sofia Rossi,Daily,2026-06-30T21:27:00,0,default,KubernetesExecutor,85
RUN000700,DAG0011,logistics_etl,TASK0048,SUCCESS,140,Isaac Newton-Boyd,Weekly,2026-07-17T07:02:00,0,default,CeleryExecutor,76
RUN000701,DAG0055,order_processing_etl,TASK0237,SUCCESS,410,David Chen,Monthly,2026-07-18T03:49:00,3,default,CeleryExecutor,54
RUN000702,DAG0076,procurement_sync,TASK0328,RUNNING,473,Thomas Baptiste,Weekly,2026-07-12T09:31:00,0,default,LocalExecutor,53
RUN000703,DAG0011,logistics_etl,TASK0052,SUCCESS,572,Isaac Newton-Boyd,Weekly,2026-06-27T00:19:00,0,default,CeleryExecutor,18
RUN000704,DAG0114,supplier_onboarding_sync,TASK0501,SUCCESS,865,Zainab Ibrahim,Daily,2026-06-27T09:09:00,1,default,CeleryExecutor,53
RUN000705,DAG0131,benefits_enrollment_sync,TASK0582,SUCCESS,258,Priya Sharma,Weekly,2026-06-18T21:51:00,0,default,LocalExecutor,41
RUN000706,DAG0005,inventory_etl,TASK0021,SUCCESS,313,Kenji Watanabe,Daily,2026-07-12T19:47:00,0,default,CeleryExecutor,83
RUN000707,DAG0078,logistics_sync,TASK0341,SUCCESS,250,Rajesh Kumar,Daily,2026-07-19T23:30:00,3,default,CeleryExecutor,22
